Name,Birthdate,Age,Player ID,Position
Raphael Spiegel,19/12/1992,31,111428,Torwart
Jérémy Frick,08/03/1993,31,170344,Torwart
Joël Kiassumbua,06/04/1992,32,111423,Torwart
Bruno Martignoni,13/12/1992,31,109715,Innenverteidiger
Frédéric Veseli,20/11/1992,31,111433,Innenverteidiger
Sead Hajrovic,04/06/1993,31,111419,Innenverteidiger
Janick Kamber,26/02/1992,32,111420,Linker Verteidiger
Ricardo Rodríguez,25/08/1992,32,86784,Linker Verteidiger
Marcel Thoma,23/03/1992,32,165527,Linker Verteidiger
André Gonçalves,23/01/1992,32,111418,Rechter Verteidiger
Kofi Nimeley,11/12/1992,31,111449,Rechter Verteidiger
Antonio Felitti,28/04/1993,31,194977,Rechter Verteidiger
Robin Vecchi,03/01/1992,32,111429,Rechter Verteidiger
Charyl Chappuis,12/01/1992,32,111417,Defensives Mittelfeld
Granit Xhaka,27/09/1992,32,111455,Defensives Mittelfeld
Daniel Correia,12/02/1993,31,182035,Mittelfeld
Maik Nakic,17/01/1992,32,111446,Zentrales Mittelfeld
Matteo Fedele,20/07/1992,32,111438,Zentrales Mittelfeld
Ali Imren,25/09/1992,32,111441,Zentrales Mittelfeld
Pajtim Kasami,02/06/1992,32,130108,Zentrales Mittelfeld
Gabriel Lüchinger,18/12/1992,31,159714,Zentrales Mittelfeld
Matteo Tosetti,15/02/1992,32,111453,Rechtes Mittelfeld
Renato Santabarbara,05/10/1992,32,111450,Linkes Mittelfeld
Oliver Buff,03/08/1992,32,107785,Offensives Mittelfeld
Florian Müller,02/03/1993,31,168984,Linksaußen
Haris Seferovic,22/02/1992,32,109256,Mittelstürmer
Roman Buess,21/09/1992,32,111430,Mittelstürmer
Guy Eschmann,10/06/1992,32,111434,Mittelstürmer
Igor Mijatović,21/11/1992,31,111443,Mittelstürmer
Ricardo Da Costa,26/08/1993,31,183017,Mittelstürmer
Bennett Hoch,14/11/2007,16,1172168,Torwart
Sirak Bein,07/08/2007,17,1110947,Innenverteidiger
Giuliano Foro,01/09/2007,17,1169729,Defensives Mittelfeld
Max Corbon,13/02/2007,17,1183718,Zentrales Mittelfeld
Sajawal Mahar,14/06/2007,17,1162081,Offensives Mittelfeld
Edin Etoski,02/04/2007,17,1164260,Rechtsaußen
Marwan Aubert,12/02/2006,18,951660,Torwart
Tim Hottiger,24/03/2005,19,816725,Torwart
Ryan Kessler,28/08/2005,19,922621,Innenverteidiger
Mats Seiler,04/08/2005,19,902987,Innenverteidiger
Mahir Rizvanovic,28/09/2005,19,902107,Innenverteidiger
Ivan Kovacevic,03/02/2005,19,911218,Innenverteidiger
Dircssi Ngonzo,31/07/2005,19,923809,Innenverteidiger
Ezequiel Meili,22/04/2006,18,1046526,Innenverteidiger
Mattia Walker,11/02/2005,19,865986,Defensives Mittelfeld
Johan Manzambi,14/10/2005,19,927353,Zentrales Mittelfeld
Samuel Marques,04/02/2005,19,867589,Zentrales Mittelfeld
Jacques Bomo,02/10/2005,19,862733,Zentrales Mittelfeld
Sebastian Walker,01/10/2005,19,911244,Linkes Mittelfeld
Vasco Tritten,29/08/2005,19,927354,Offensives Mittelfeld
Lutfi Dalipi,23/05/2006,18,1074130,Offensives Mittelfeld
Noah Streit,11/10/2005,19,688614,Linksaußen
Samuel Krasniqi,03/01/2005,19,862746,Linksaußen
Moaed El Jaouzy,23/03/2005,19,863749,Linksaußen
Levi Läderach,14/10/2005,19,923086,Linksaußen
Tiemoko Ouattara,25/05/2005,19,897461,Mittelstürmer
Julius Holder,24/03/2005,19,863748,Mittelstürmer
Felix Emmanuel Tsimba,22/06/2006,18,1060983,Mittelstürmer
Diego Mina,12/08/2005,19,895728,Torwart
Leandro Bötschi,26/01/2004,20,659279,Torwart
Roggerio Nyakossi,13/01/2004,20,805484,Innenverteidiger
Daniel Denoon,28/01/2004,20,692187,Innenverteidiger
Philip Näf,17/02/2004,20,639966,Rechter Verteidiger
Leo Buljan,01/03/2004,20,807897,Defensives Mittelfeld
Amin Hajoubi,30/07/2004,20,805517,Defensives Mittelfeld
Lois Ndema,03/10/2004,20,805486,Zentrales Mittelfeld
Jashar Dema,10/08/2005,19,864371,Zentrales Mittelfeld
Dion Kacuri,11/02/2004,20,659352,Offensives Mittelfeld
Alexandre Patrício,17/02/2004,20,805487,Mittelstürmer
Malko Sartoretti,23/07/2004,20,805519,Mittelstürmer
Basile Ogouvide,02/01/2004,20,801934,Innenverteidiger
Elia Kurzidim,06/06/2004,20,604818,Rechter Verteidiger
Marvin Keller,03/07/2002,22,500763,Torwart
Serkan Polat,26/02/2001,23,391917,Torwart
Adrian Bajrami,05/04/2002,22,582987,Innenverteidiger
Mathis Magnin,24/09/2001,23,537825,Innenverteidiger
Sidy Diagne,11/01/2002,22,700665,Rechter Verteidiger
Samuel Ballet,12/03/2001,23,309977,Rechtsaußen
Yvan Alounga,05/02/2002,22,534493,Mittelstürmer
Gianluca Tolino,20/01/2000,24,521437,Torwart
Pascal Schüpbach,11/04/2000,24,311799,Linker Verteidiger
Ruben Correia,06/01/2000,24,365103,Rechter Verteidiger
Nias Hefti,18/09/1999,25,410634,Linker Verteidiger
Alessandro Maestri,13/04/1999,25,413455,Linker Verteidiger
Luca Fomasi,10/01/1999,25,413462,Rechter Verteidiger
Maren Haile-Selassie,13/03/1999,25,421807,Rechtes Mittelfeld
Filip Ugrinic,05/01/1999,25,394236,Linkes Mittelfeld
Dan Ndoye,25/10/2000,24,365108,Rechtsaußen
Filip Stojilkovic,04/01/2000,24,464195,Mittelstürmer
Léo Lécureux,10/11/1998,26,363617,Torwart
Cédric Zesiger,24/06/1998,26,382478,Innenverteidiger
Julian Roth,14/03/1998,26,370394,Innenverteidiger
Allan Arigoni,04/11/1998,26,413439,Rechter Verteidiger
Fabio Dixon,21/06/1999,25,464192,Rechter Verteidiger
Gezim Pepsi,12/07/1998,26,342825,Defensives Mittelfeld
Toni Domgjoni,04/09/1998,26,344649,Zentrales Mittelfeld
Giulio Imbriaco,03/02/1998,26,399787,Offensives Mittelfeld
Rrezart Hoxha,26/05/1998,26,322512,Mittelstürmer
Aldin Fatic,14/08/1998,26,388816,Innenverteidiger
Bruno Morgado,16/12/1997,26,317583,Linker Verteidiger
Linus Obexer,05/06/1997,27,254972,Linker Verteidiger
Stefan Bakalovic,24/06/1997,27,342382,Linker Verteidiger
Bastien Conus,09/02/1998,26,410604,Linker Verteidiger
Noha Sylvestre,29/12/1997,26,290488,Defensives Mittelfeld
Fabian Rohner,17/08/1998,26,451483,Rechtes Mittelfeld
Merlin Hadzi,17/09/1998,26,397622,Rechtsaußen
Kwadwo Duah,24/02/1997,27,254955,Mittelstürmer
Aimery Pinga,06/01/1998,26,347097,Mittelstürmer
Yanick Hofer,28/09/1996,28,298592,Torwart
Miguel Rodrigues,07/12/1996,27,287549,Innenverteidiger
Grégoire Mvodo,27/05/1997,27,342381,Innenverteidiger
Alex Lehtinen,09/04/1996,28,248603,Linker Verteidiger
Marvin Spielmann,23/02/1996,28,192653,Linkes Mittelfeld
Oscar Correia,28/09/1997,27,345235,Rechtsaußen
Arthur Njo-Léa,04/06/1996,28,252356,Hängende Spitze
Cedric Itten,27/12/1996,27,243856,Mittelstürmer
Aldin Turkes,22/04/1996,28,192655,Mittelstürmer
Ahmet Özcan,07/03/1995,29,240356,Innenverteidiger
Saidy Janko,22/10/1995,29,196435,Rechter Verteidiger
Daniel Lässer,17/03/1995,29,270200,Defensives Mittelfeld
Nicolas Andermatt,06/11/1995,29,196433,Zentrales Mittelfeld
Karim Gazzetta,01/04/1995,29,223521,Offensives Mittelfeld
Bryan Roux,22/05/1995,29,213164,Innenverteidiger
Gregory Wüthrich,04/12/1994,29,203125,Innenverteidiger
Nedim Sacirovic,04/04/1994,30,194979,Linker Verteidiger
Nico Samson,25/05/1994,30,216848,Rechter Verteidiger
Renato Sergi,09/02/1995,29,240363,Linksaußen
Christopher Teichmann,13/10/1995,29,235489,Rechtsaußen
Jordi Nsiala,04/05/1994,30,183021,Mittelstürmer
Haris Tabakovic,20/06/1994,30,203123,Mittelstürmer
Alessandro Merlo,04/05/1993,31,168983,Torwart
Berat Djimsiti,19/02/1993,31,165513,Innenverteidiger
Marco Bürki,10/07/1993,31,172192,Innenverteidiger
Daniele Romano,05/05/1993,31,182584,Linker Verteidiger
Naser Aliji,27/12/1993,30,172982,Linker Verteidiger
Silvan Widmer,05/03/1993,31,168989,Rechter Verteidiger
Hekuran Kryeziu,12/02/1993,31,168979,Defensives Mittelfeld
Baptiste Bétrisey,13/02/1994,30,194976,Mittelfeld
Romain Dessarzin,09/11/1993,31,225310,Rechtes Mittelfeld
Bojan Malbasic,09/01/1993,31,168981,Offensives Mittelfeld
Kerim Frei,19/11/1993,30,146844,Linksaußen
Mehmed Begzadic,05/01/1993,31,147279,Linksaußen
Evan Melo,31/05/1993,31,166407,Mittelstürmer
Hélios Sessolo,26/05/1993,31,159317,Mittelstürmer
Loris Benito,07/01/1992,32,119085,Innenverteidiger
Léo Lacroix,27/02/1992,32,149652,Innenverteidiger
Alexandre Veuthey,14/01/1993,31,149494,Innenverteidiger
Simon Grether,20/05/1992,32,159299,Rechter Verteidiger
Adrien Rawyler,13/06/1993,31,192964,Rechter Verteidiger
Mirko Facchinetti,31/05/1992,32,154587,Defensives Mittelfeld
Remo Freuler,15/04/1992,32,148252,Zentrales Mittelfeld
Nélson Borges,17/10/1992,32,145814,Offensives Mittelfeld
Josip Drmic,08/08/1992,32,140579,Mittelstürmer
Bashkim Sukaj,20/03/1992,32,146430,Mittelstürmer
Cenk-Onur Cokicli,14/01/1992,32,146269,Mittelstürmer
René Borkovic,21/04/1991,33,66011,Torwart
Hrvoje Bukovski,05/11/1991,33,74289,Torwart
Stefano Milani,13/01/1991,33,71042,Innenverteidiger
Adriano de Pierro,11/01/1991,33,115188,Innenverteidiger
Marc Dinkel,05/02/1991,33,133887,Linker Verteidiger
Michael Lang,08/02/1991,33,51346,Rechter Verteidiger
David Frey,08/02/1991,33,89485,Rechter Verteidiger
Bigambo Rochat,29/05/1991,33,71036,Rechter Verteidiger
Gianluca D'Angelo,13/03/1991,33,73020,Defensives Mittelfeld
Dino Rebronja,12/06/1991,33,70790,Defensives Mittelfeld
Taulant Xhaka,28/03/1991,33,113125,Defensives Mittelfeld
Etienne Manca,24/10/1991,33,128458,Defensives Mittelfeld
Steven Ukoh,19/06/1991,33,61361,Zentrales Mittelfeld
Marco Aratore,04/06/1991,33,86788,Linkes Mittelfeld
Xherdan Shaqiri,10/10/1991,33,86792,Offensives Mittelfeld
Mattia Bottani,24/05/1991,33,86484,Offensives Mittelfeld
Ivan Audino,13/07/1991,33,74128,Offensives Mittelfeld
Tolga Mertoğlu,03/03/1991,33,98517,Rechtsaußen
Loris Schreiber,26/05/2006,18,925212,Linker Verteidiger
Francesco Lentini,24/10/2006,18,939979,Linksaußen
Cyrill Emch,15/09/2005,19,925220,Torwart
Ranjan Neelakandan,20/01/2005,19,923434,Mittelstürmer
Janis Lüthi,31/03/2005,19,927407,Mittelstürmer
Ardian Bajrami,08/03/2004,20,707530,Torwart
Valton Behrami,16/03/2004,20,816702,Linker Verteidiger
Livio von Holzen,09/08/2004,20,728347,Linker Verteidiger
Issa Kaloga,27/02/2004,20,810969,Rechter Verteidiger
Ben Heuser,25/01/2004,20,698672,Linksaußen
Pirosch Fischer,23/07/2004,20,692198,Rechtsaußen
Nando Toggenburger,17/03/2004,20,728338,Mittelstürmer
Oliver Schmidhauser,02/06/2004,20,807955,Mittelstürmer
Abdullah Laidani,26/04/2003,21,618674,Torwart
Pascal Loretz,01/06/2003,21,583038,Torwart
Karim Sow,22/05/2003,21,707657,Innenverteidiger
Binjamin Hasani,22/04/2003,21,629408,Innenverteidiger
Malik Sawadogo,12/07/2003,21,633972,Linker Verteidiger
Liam Bollati,09/11/2003,21,704412,Rechter Verteidiger
Silvan Schwegler,04/09/2003,21,629390,Defensives Mittelfeld
Leorat Bega,18/07/2003,21,708436,Defensives Mittelfeld
Filipe de Carvalho,01/12/2003,20,659353,Linkes Mittelfeld
Alessio Besio,18/03/2004,20,659278,Mittelstürmer
Aaron Appiah,18/05/2003,21,707663,Mittelstürmer
Noah Falk,08/12/2001,22,365096,Torwart
Nikita Vlasenko,20/03/2001,23,510898,Innenverteidiger
Lars Traber,12/06/2000,24,521438,Innenverteidiger
Nino Ziswiler,23/10/1999,25,421794,Torwart
Lindrit Kamberi,07/10/1999,25,464190,Innenverteidiger
Uran Bislimi,25/09/1999,25,461461,Zentrales Mittelfeld
Philipp Köhn,02/04/1998,26,251322,Torwart
Philippe Beck,12/05/1999,25,498878,Innenverteidiger
Mattia Celant,14/02/1999,25,461458,Rechter Verteidiger
Noah Uche,01/09/1999,25,483765,Rechter Verteidiger
Eris Abedini,29/08/1998,26,413459,Defensives Mittelfeld
Mats Hammerich,12/02/1998,26,303837,Defensives Mittelfeld
Magnus Breitenmoser,06/08/1998,26,359328,Zentrales Mittelfeld
Dilan Qela,07/08/1998,26,443429,Zentrales Mittelfeld
Pedro Teixeira,07/09/1998,26,433189,Linkes Mittelfeld
Denis Zakaria,20/11/1996,27,334526,Defensives Mittelfeld
Nikola Milosavljevic,24/04/1996,28,317835,Zentrales Mittelfeld
Kevin Martin,13/06/1995,29,284695,Torwart
Mirsad Hasanovic,03/07/1995,29,278305,Innenverteidiger
Louis Gebistorf,20/01/1996,28,192617,Innenverteidiger
Michael Kempter,12/01/1995,29,183448,Linker Verteidiger
Armin Alesevic,06/03/1994,30,183015,Innenverteidiger
Roy Gelmi,01/03/1995,29,282520,Innenverteidiger
Alexandre Infante,18/08/1994,30,224752,Linker Verteidiger
Nicolas Lüchinger,16/10/1994,30,183260,Rechter Verteidiger
Francisco Rodríguez,14/09/1995,29,227967,Offensives Mittelfeld
Thomas Castella,30/06/1993,31,165435,Torwart
Etienne Scholz,03/08/1993,31,172995,Defensives Mittelfeld
Saulo Decarli,04/02/1992,32,154578,Innenverteidiger
Mario Bühler,05/01/1992,32,166375,Innenverteidiger
Bastien Hulmann,08/01/1993,31,154497,Zentrales Mittelfeld
Simone Rapp,01/10/1992,32,154635,Mittelstürmer
Fabio Daprelà,19/02/1991,33,66109,Innenverteidiger
Jérémy Manière,26/07/1991,33,109717,Innenverteidiger
Anthony Sauthier,05/02/1991,33,69899,Rechter Verteidiger
Moritz Bauer,25/01/1992,32,159692,Rechter Verteidiger
Alexandre Pasche,31/05/1991,33,61487,Zentrales Mittelfeld
Michel Gadient,09/02/1991,33,138089,Zentrales Mittelfeld
Admir Mehmedi,16/03/1991,33,66058,Hängende Spitze
Steven Zuber,17/08/1991,33,68033,Mittelstürmer
Loic Chatton,26/02/1991,33,91271,Mittelstürmer
Steven Deana,04/03/1990,34,61150,Torwart
Christopher Meylan,24/09/1990,34,69896,Torwart
Oliver Klaus,04/05/1990,34,86790,Torwart
François Affolter,13/03/1991,33,87268,Innenverteidiger
Zlatko Hebib,28/12/1990,33,68278,Innenverteidiger
Michele Monighetti,03/05/1991,33,128459,Innenverteidiger
Roman Grossenbacher,18/02/1990,34,88423,Linker Verteidiger
Philippe Koch,08/02/1991,33,66037,Rechter Verteidiger
Rolf Feltscher,06/10/1990,34,52590,Rechter Verteidiger
Dragan Mihajlovic,22/08/1991,33,74741,Rechter Verteidiger
Alain Wiss,21/08/1990,34,58165,Defensives Mittelfeld
Vullnet Basha,11/07/1990,34,56324,Defensives Mittelfeld
Amir Abrashi,27/03/1990,34,66005,Defensives Mittelfeld
Bruce Lalombongo,29/04/1990,34,52137,Defensives Mittelfeld
Raphael Koch,20/01/1990,34,65518,Defensives Mittelfeld
Daniel Unal,18/01/1990,34,52559,Zentrales Mittelfeld
Maurice Brunner,29/01/1991,33,107784,Rechtes Mittelfeld
Marco Schönbächler,11/01/1990,34,47528,Linkes Mittelfeld
Sébastien Wüthrich,29/05/1990,34,52744,Offensives Mittelfeld
Florian Berisha,18/01/1990,34,47607,Offensives Mittelfeld
Thierry Moutinho,26/02/1991,33,64804,Rechtsaußen
Orhan Mustafi,04/04/1990,34,74537,Mittelstürmer
Sven Lehmann,18/12/1991,32,74972,Mittelstürmer
Zachary Athekame,13/12/2004,19,990637,Rechter Verteidiger
Alvyn Sanches,12/02/2003,21,583058,Zentrales Mittelfeld
Ryan Fosso,17/06/2002,22,620832,Zentrales Mittelfeld
Valmir Matoshi,04/07/2003,21,671806,Zentrales Mittelfeld
Daniel Dos Santos,29/12/2002,21,608212,Offensives Mittelfeld
Franck Surdez,05/05/2002,22,627196,Linksaußen
Aaron Keller,15/05/2004,20,727538,Linksaußen
Théo Berdayes,23/05/2002,22,608160,Rechtsaußen
Lars Villiger,29/04/2003,21,707759,Mittelstürmer
Amir Saipi,08/07/2000,24,448169,Torwart
Justin Hammel,02/12/2000,23,496239,Torwart
Marco Burch,19/10/2000,24,479268,Innenverteidiger
Joel Bichsel,04/03/2002,22,620834,Innenverteidiger
Nando Zimmermann,27/07/2002,22,620757,Linker Verteidiger
Ardon Jashari,30/07/2002,22,608172,Defensives Mittelfeld
Gabriel Barès,29/08/2000,24,484743,Defensives Mittelfeld
Tim Meyer,08/07/2004,20,807941,Defensives Mittelfeld
Albin Krasniqi,06/04/2003,21,684604,Rechtsaußen
Zeki Amdouni,04/12/2000,23,548729,Mittelstürmer
Fabrizio Cavegn,28/08/2002,22,707550,Mittelstürmer
Stijn Keller,10/04/2000,24,458417,Torwart
Anel Husic,01/03/2001,23,365107,Innenverteidiger
Anthony Racioppi,31/12/1998,25,395671,Torwart
Timothy Fayulu,24/07/1999,25,541420,Torwart
Adrian Gantenbein,18/04/2001,23,410870,Rechter Verteidiger
Silvan Sidler,07/07/1998,26,342063,Rechter Verteidiger
Loïc Jacot,07/10/1999,25,443419,Torwart
Cameron Puertas,18/08/1998,26,449592,Offensives Mittelfeld
Rubén Vargas,05/08/1998,26,345886,Linksaußen
Stefan Knezevic,30/10/1996,28,293247,Innenverteidiger
Jean-Pierre Rhyner,16/03/1996,28,203981,Innenverteidiger
Enrique Wild,27/09/1999,25,359079,Linker Verteidiger
Edimilson Fernandes,15/04/1996,28,247555,Defensives Mittelfeld
Sandro Lauper,25/10/1996,28,254965,Defensives Mittelfeld
Shkelqim Demhasaj,19/04/1996,28,294583,Mittelstürmer
Florent Hadergjonaj,31/07/1994,30,238809,Rechter Verteidiger
Florian Kamberi,08/03/1995,29,284020,Mittelstürmer
Manuel Akanji,19/07/1995,29,284730,Innenverteidiger
Nicola Sutter,08/05/1995,29,247223,Innenverteidiger
Basil Stillhart,24/03/1994,30,269526,Innenverteidiger
Ulisse Pelloni,07/02/1994,30,192846,Torwart
Marco Thaler,28/06/1994,30,235491,Innenverteidiger
Jetmir Krasniqi,01/01/1995,29,284691,Rechter Verteidiger
Max Veloso,27/03/1992,32,119627,Zentrales Mittelfeld
Mergim Brahimi,08/08/1992,32,159706,Offensives Mittelfeld
Olivier Jäckle,07/01/1993,31,167190,Defensives Mittelfeld
Roman Bürki,14/11/1990,33,59027,Torwart
Joël Mall,05/04/1991,33,78868,Torwart
Fabian Schär,20/12/1991,32,135343,Innenverteidiger
Mickaël Facchinetti,15/02/1991,33,79392,Linker Verteidiger
François Moubandje,21/06/1990,34,123021,Linker Verteidiger
Andreas Wittwer,05/10/1990,34,91879,Linker Verteidiger
Nzuzi Toko,20/11/1990,33,68004,Defensives Mittelfeld
Antonio Marchesano,18/01/1991,33,150963,Offensives Mittelfeld
Izet Hajrovic,04/08/1991,33,74996,Rechtsaußen
Orhan Ademi,28/10/1991,33,92111,Mittelstürmer
Yann Sommer,17/12/1988,35,42205,Torwart
Kevin Fickentscher,06/07/1988,36,33651,Torwart
Fabian Lustenberger,02/05/1988,36,42203,Innenverteidiger
Timm Klose,09/05/1988,36,65255,Innenverteidiger
Jonathan Rossini,05/04/1989,35,54916,Innenverteidiger
Daniel Pavlovic,22/04/1988,36,19671,Innenverteidiger
Gaetano Berardi,21/08/1988,36,43084,Rechter Verteidiger
Michel Morganella,17/05/1989,35,47544,Rechter Verteidiger
Fabian Frei,08/01/1989,35,52595,Defensives Mittelfeld
Xavier Hochstrasser,01/07/1988,36,40813,Zentrales Mittelfeld
Pascal Schürpf,15/07/1989,35,65290,Linkes Mittelfeld
Moreno Costanzo,20/02/1988,36,41207,Offensives Mittelfeld
Frank Feltscher,17/05/1988,36,46039,Rechtsaußen
Innocent Emeghara,27/05/1989,35,66022,Mittelstürmer
Mario Gavranovic,24/11/1989,34,61380,Mittelstürmer
Aleksandar Prijovic,21/04/1990,34,61505,Mittelstürmer
Simone Grippo,12/12/1988,35,41767,Innenverteidiger
Genséric Kusunga,12/03/1988,36,39533,Innenverteidiger
Igor Djuric,30/08/1988,36,33756,Innenverteidiger
Adrian Nikci,10/11/1989,35,63384,Linksaußen
Alessandro Ciarrocchi,03/01/1988,36,33508,Mittelstürmer
Jayson Leutwiler,25/04/1989,35,52598,Torwart
Jonas Elmer,28/02/1988,36,31774,Linker Verteidiger
Mihael Kovacevic,06/03/1988,36,54651,Rechter Verteidiger
Cabral,22/10/1988,36,33046,Defensives Mittelfeld
Serkan Şahin,15/02/1988,36,65284,Zentrales Mittelfeld
Damian Bellon,28/08/1989,35,42296,Offensives Mittelfeld
Valentin Stocker,12/04/1989,35,45178,Linksaußen
Shkëlzen Gashi,15/07/1988,36,32704,Linksaußen
Eren Derdiyok,12/06/1988,36,47543,Mittelstürmer
David von Ballmoos,30/12/1994,29,203124,Torwart
Vincent Sierro,08/10/1995,29,280387,Zentrales Mittelfeld
Joël Monteiro,05/08/1999,25,410787,Rechtes Mittelfeld
Jonas Omlin,10/01/1994,30,247915,Torwart
Christian Fassnacht,11/11/1993,31,250490,Rechtsaußen
Renato Steffen,03/11/1991,33,194638,Rechtsaußen
Stephan Lichtsteiner,16/01/1984,40,2865,Rechter Verteidiger
Marwin Hitz,18/09/1987,37,59238,Torwart
Johan Djourou,18/01/1987,37,34561,Innenverteidiger
Gelson Fernandes,02/09/1986,38,20081,Defensives Mittelfeld
Valon Behrami,19/04/1985,39,21905,Defensives Mittelfeld
Blerim Dzemaili,12/04/1986,38,9967,Zentrales Mittelfeld
Steve von Bergen,10/06/1983,41,4793,Innenverteidiger
Philippe Senderos,14/02/1985,39,4277,Innenverteidiger
Luca Zuffi,27/03/1990,34,59246,Zentrales Mittelfeld
Gökhan Inler,27/06/1984,40,19041,Defensives Mittelfeld
Diego Benaglio,08/09/1983,41,1667,Torwart
Reto Ziegler,16/01/1986,38,9915,Innenverteidiger
Pirmin Schwegler,09/03/1987,37,14533,Defensives Mittelfeld
Tranquillo Barnetta,22/05/1985,39,6645,Offensives Mittelfeld
Marco Wölfli,22/08/1982,42,4860,Torwart
Alain Nef,06/02/1982,42,4945,Innenverteidiger
Adrian Winter,08/07/1986,38,59681,Rechtes Mittelfeld
Marco Mathys,05/07/1987,37,30125,Offensives Mittelfeld
Matias Vitkieviez,16/05/1985,39,43561,Rechtsaußen
Johnny Leoni,30/06/1984,40,13326,Torwart
Stéphane Grichting,30/03/1979,45,5419,Innenverteidiger
Beg Ferati,10/11/1986,38,53808,Innenverteidiger
Vincent Rüfli,22/01/1988,36,23874,Rechter Verteidiger
David Degen,15/02/1983,41,4911,Rechtes Mittelfeld
Xavier Margairaz,07/01/1984,40,9554,Offensives Mittelfeld
Hakan Yakin,22/02/1977,47,1054,Offensives Mittelfeld
Alex Frei,15/07/1979,45,4977,Mittelstürmer
Marco Streller,18/06/1981,43,4879,Mittelstürmer
Germano Vailati,30/08/1980,44,20104,Torwart
Mario Eggimann,24/01/1981,43,1587,Innenverteidiger
Ludovic Magnin,20/04/1979,45,1427,Linker Verteidiger
Christoph Spycher,30/03/1978,46,2871,Linker Verteidiger
Scott Sutter,13/05/1986,38,34520,Rechter Verteidiger
Marco Padalino,08/12/1983,40,22088,Rechter Verteidiger
Benjamin Huggel,07/07/1977,47,2889,Defensives Mittelfeld
Davide Chiumiento,22/11/1984,39,17332,Offensives Mittelfeld
Albert Bunjaku,29/11/1983,40,19194,Mittelstürmer
Blaise Nkufo,25/05/1975,49,1076,Mittelstürmer
Heinz Barmettler,21/07/1987,37,38124,Innenverteidiger
Philipp Degen,15/02/1983,41,2895,Rechter Verteidiger
Almen Abdi,21/10/1986,38,9966,Zentrales Mittelfeld
Johan Vonlanthen,01/02/1986,38,4692,Linkes Mittelfeld
Alberto Regazzoni,04/05/1983,41,20100,Linksaußen
